304	0	305	1968
306	0	127	1951
307	0	308	1965
309	0	310	1897
311	0	240	1946
312	0	69	1952
313	0	45	1964
314	0	103	1926
315	0	316	1969
317	0	30	1978
318	0	30	1972
319	0	139	1899
320	0	67	1931
321	0	17	1939
322	0	323	1988
324	0	30	1993
325	0	139	1921
326	0	139	1956
327	0	328	1964
329	0	330	1970
331	0	332	1989
333	0	279	1980
334	0	199	1911
335	0	336	1964
337	0	89	1884
338	0	139	1959
339	0	103	1975
340	0	137	1909
341	0	342	1960
343	0	139	1903
344	0	305	1946
345	0	346	1983
347	0	348	1983
349	0	301	1942
350	0	351	1930
352	0	67	1899
353	0	17	1876
354	0	67	1941
355	0	26	1945
356	0	357	1926
358	0	359	1980
360	0	361	1952
362	0	103	1914
363	0	364	1967
365	0	366	1975
367	0	67	1860
368	0	308	1950
369	0	370	1970
371	0	103	1984
372	0	30	1908
373	0	101	1908
374	0	139	1906
375	0	376	1913
377	0	139	1955
378	0	379	1967
380	0	381	1951
382	0	79	1977
383	0	384	1955
385	0	386	1934
387	0	388	1975
389	0	390	1979
391	0	392	1980
393	0	346	1972
394	0	395	1953
396	0	101	1878
397	0	139	1933
398	0	399	1925
400	0	83	1962
401	0	402	1965
403	0	55	1867
404	0	135	1851
405	0	149	1916
406	0	407	1911
408	0	145	1955
409	0	410	1943
411	0	103	1939
412	0	9	1900
413	0	414	1934
415	0	173	1917
416	0	417	1980
418	0	419	1910
420	0	421	1936
422	0	402	1960
423	0	424	1978
425	0	426	1946
427	0	428	1966
429	0	424	1989
430	0	67	1935
431	0	432	1969
433	0	386	1931
434	0	435	1960
436	0	143	1950
437	0	438	1968
439	0	55	1953
440	0	441	1960
442	0	83	1947
443	0	168	1936
444	0	89	1966
445	0	446	1955
447	0	258	1968
448	0	449	1987
450	0	424	1968
451	0	17	1937
452	0	265	1976
453	0	454	1924
455	0	456	1935
457	0	131	1972
458	0	459	1927
460	0	69	1939
461	0	55	1943
462	0	463	1965
464	0	465	1972
466	0	277	1916
467	0	240	1942
468	0	258	1887
469	0	470	1979
471	0	139	1954
472	0	129	1944
473	0	301	1970
474	0	139	1897
475	0	101	1927
476	0	168	1975
477	0	478	1872
479	0	480	1947
481	0	103	1963
482	0	53	1956
483	0	149	1905
484	0	485	1861
486	0	89	1941
487	0	139	1885
488	0	489	1906
490	0	173	1961
491	0	39	1940
492	0	424	1979
493	0	71	1946
494	0	301	1917
495	0	496	1955
497	0	101	1971
498	0	499	1978
500	0	501	1895
502	0	101	1847
503	0	370	1981
504	0	101	1943
505	0	299	1887
506	0	507	1981
508	0	30	1952
509	0	510	1917
511	0	165	1990
512	0	26	1890
513	0	139	1870
514	0	515	1973
516	0	17	1945
517	0	103	1911
518	0	30	1931
519	0	520	1876
521	0	212	1984
522	0	67	1861
523	0	524	1972
525	0	13	1981
526	0	57	1974
527	0	55	1975
528	0	529	1927
530	0	30	1993
531	0	79	1937
532	0	533	1936
534	0	332	1921
535	0	89	1935
536	0	265	1975
537	0	237	1882
538	0	139	1965
539	0	540	1872
541	0	542	1886
543	0	544	1931
545	0	55	1964
546	0	485	1844
547	0	454	1929
548	0	323	1961
549	0	550	1908
551	0	139	1904
552	0	553	1915
554	0	555	1926
556	0	557	1905
558	0	559	1985
560	0	79	1920
561	0	79	1943
562	0	151	1934
563	0	247	1866
564	0	79	1966
565	0	555	1930
566	0	567	1940
568	0	79	1907
569	0	79	1896
570	0	155	1797
571	0	83	1906
572	0	573	1934
574	0	301	1985
575	0	120	1977
576	0	125	1927
577	0	79	1949
578	0	424	1987
579	0	544	1865
580	0	168	1958
581	0	582	1964
583	0	103	1845
584	0	388	1986
585	0	586	1962
587	0	13	1945
588	0	589	1977
590	0	249	1985
591	0	301	1962
592	0	111	1879
593	0	199	1897
594	0	273	1908
595	0	301	1959
596	0	597	1932
598	0	599	1939
600	0	39	1961
601	0	602	1950
603	0	101	1927
604	0	605	1965
606	0	149	1938
607	0	608	1939
609	0	610	1953
611	0	240	1930
612	0	613	1862
614	0	602	1981
615	0	17	1958
616	0	228	1899
617	0	173	1943
618	0	139	1928
619	0	620	1880
621	0	240	1938
622	0	292	1989
623	0	624	1984
625	0	626	1971
627	0	628	1821
629	0	63	1962
630	0	631	1970
632	0	139	1885
633	0	237	1953
634	0	103	1968
635	0	357	1926
636	0	199	1888
637	0	638	1908
639	0	139	1906
640	0	301	1893
641	0	642	1910
643	0	644	1926
645	0	3	1965
646	0	424	1949
647	0	648	1923
649	0	650	1874
651	0	597	2001
652	0	15	1946
653	0	17	1961
654	0	655	1863
656	0	133	1904
657	0	658	1963
659	0	43	1984
660	0	3	1914
661	0	662	1975
663	0	664	1965
665	0	79	1940
666	0	667	1959
668	0	139	1898
669	0	101	1946
670	0	103	1942
671	0	672	1917
673	0	674	1903
675	0	277	1921
676	0	308	1938
677	0	75	1933
678	0	679	1820
680	0	681	1939
682	0	75	1953
683	0	83	1937
684	0	685	1943
686	0	305	1934
687	0	71	1931
688	0	83	1949
689	0	69	1931
690	0	691	1927
692	0	147	1956
693	0	694	1987
695	0	696	1994
697	0	151	1850
698	0	176	1971
699	0	9	1908
700	0	701	1948
702	0	79	1967
703	0	101	1934
704	0	705	1957
706	0	26	1975
707	0	305	1974
708	0	139	1823
709	0	710	1925
711	0	55	1932
712	0	674	1951
713	0	143	1942
714	0	384	1971
715	0	3	1944
716	0	79	1940
717	0	39	1926
718	0	370	1920
719	0	642	1946
720	0	721	1941
722	0	674	1954
723	0	361	1967
724	0	137	1922
725	0	240	1942
726	0	555	1957
727	0	283	1976
728	0	729	1836
730	0	99	1921
731	0	139	1965
732	0	49	1886
733	0	139	1932
734	0	75	1927
735	0	736	1962
737	0	738	1912
739	0	740	1815
741	0	67	1939
742	0	196	1940
743	0	744	1962
745	0	125	1969
746	0	277	1964
747	0	748	1911
749	0	57	1954
750	0	542	1974
751	0	388	1963
752	0	55	1963
753	0	463	1970
754	0	573	1965
755	0	602	1969
756	0	757	1964
758	0	125	1929
759	0	540	1977
760	0	170	1892
761	0	762	1923
763	0	764	1856
765	0	407	1938
766	0	75	1968
767	0	308	1972
768	0	9	1938
769	0	770	1910
771	0	139	1908
772	0	173	1862
773	0	199	1945
774	0	775	1921
776	0	777	1983
778	0	779	1986
780	0	57	1923
781	0	35	1979
782	0	301	1892
783	0	139	1866
784	0	785	1965
786	0	67	1832
787	0	79	1915
788	0	624	1980
789	0	348	1976
790	0	791	1957
792	0	103	1951
793	0	89	1840
794	0	139	1926
795	0	139	1919
796	0	529	1901
797	0	798	1934
799	0	775	1907
800	0	308	1930
801	0	139	1967
802	0	103	1967
803	0	109	1928
804	0	540	1834
805	0	806	1990
807	0	808	1967
809	0	810	1817
811	0	812	1868
813	0	323	1979
814	0	736	1962
815	0	196	1849
816	0	139	1824
817	0	818	1976
819	0	381	1982
820	0	388	1974
821	0	176	1915
822	0	295	1905
823	0	3	1962
824	0	139	1908
825	0	826	1788
827	0	265	1964
828	0	685	1962
829	0	101	1953
830	0	103	1942
831	0	283	1978
832	0	386	1936
833	0	258	1946
834	0	292	1988
835	0	836	1851
837	0	838	1928
839	0	83	1931
840	0	424	1969
841	0	103	1925
842	0	843	1953
844	0	845	1982
846	0	694	1981
847	0	848	1972
849	0	424	1972
850	0	103	1930
851	0	852	1965
853	0	139	1937
854	0	17	1930
855	0	301	1971
856	0	89	1946
857	0	269	1971
858	0	648	1878
859	0	275	1937
860	0	139	1900
861	0	234	1940
862	0	863	1952
864	0	139	1965
865	0	866	1955
867	0	407	1878
868	0	869	1961
870	0	9	1924
871	0	485	1924
872	0	139	1920
873	0	194	1964
874	0	501	1953
875	0	79	1938
876	0	877	1882
878	0	281	1762
879	0	880	1974
881	0	67	1846
882	0	273	1925
883	0	139	1961
884	0	613	1896
885	0	101	1891
886	0	424	1929
887	0	139	1951
888	0	889	1950
890	0	196	1855
891	0	892	1980
893	0	894	1947
895	0	139	1952
896	0	544	1991
897	0	898	1862
899	0	757	1943
900	0	901	1931
902	0	11	1970
903	0	602	1960
904	0	83	1904
905	0	555	1913
906	0	279	1982
907	0	265	1970
908	0	103	1949
909	0	69	1976
910	0	446	1787
911	0	103	1732
912	0	139	1924
913	0	914	1955
915	0	20	1907
916	0	917	1946
918	0	83	1917
919	0	620	1967
920	0	79	1968
921	0	848	1938
922	0	923	1973
924	0	925	1926
926	0	642	1976
927	0	928	1941
929	0	438	1890
930	0	388	1974
931	0	17	1949
932	0	762	1923
933	0	139	1961
934	0	935	1937
936	0	13	1971
937	0	449	1982
938	0	395	1862
939	0	940	1970
941	0	597	1948
942	0	866	1934
943	0	83	1923
944	0	945	1879
946	0	145	1932
947	0	67	1961
948	0	185	1930
949	0	812	1982
950	0	648	1940
951	0	597	1954
952	0	57	1950
953	0	103	1963
954	0	91	1956
955	0	222	1865
956	0	376	1958
957	0	295	1912
958	0	959	1953
960	0	103	1937
961	0	9	1909
962	0	228	1957
963	0	269	1945
964	0	73	1973
965	0	149	1920
966	0	424	1984
967	0	381	1877
968	0	424	1917
969	0	199	1904
970	0	971	1914
972	0	779	1897
973	0	301	1941
974	0	975	1901
976	0	779	1970
977	0	843	1961
978	0	247	1986
979	0	143	1918
980	0	189	1981
981	0	101	1895
982	0	496	1942
983	0	139	1974
984	0	985	1959
986	0	196	1965
987	0	79	1942
988	0	265	1971
989	0	83	1947
990	0	139	1925
991	0	43	1985
992	0	388	1966
993	0	441	1916
994	0	995	1878
996	0	336	1917
997	0	959	1957
998	0	848	1879
999	0	101	1904
1000	0	13	1971
1001	0	101	1917
1002	0	332	1908
1003	0	1004	1910
1005	0	1006	1904
1007	0	1008	1913
1009	0	346	1896
1010	0	894	1934
1011	0	137	1906
1012	0	139	1927
1013	0	57	1955
1014	0	308	1975
1015	0	139	1908
1016	0	170	1952
1017	0	608	1972
1018	0	240	1955
1019	0	1020	1989
1021	0	975	1940
1022	0	105	1957
1023	0	55	1928
1024	0	79	1973
1025	0	1026	1941
1027	0	1028	1983
1029	0	381	1923
1030	0	81	1922
1031	0	1032	1961
1033	0	79	1970
1034	0	3	1937
1035	0	301	1966
1036	0	145	1918
1037	0	139	1945
1038	0	245	1914
1039	0	1040	1946
1041	0	1042	1969
1043	0	1044	1974
1045	0	9	1882
1046	0	1047	1935
1049	0	17	1946
1050	0	103	1916
1051	0	1052	1975
1053	0	550	1909
1054	0	620	1937
1055	0	57	1988
1056	0	301	1987
1057	0	1040	1915
1058	0	520	1859
1059	0	1060	1986
1061	0	889	1928
1062	0	9	1914
1063	0	301	1957
1064	0	1065	1884
1066	0	55	1910
1067	0	131	1989
1068	0	381	1959
1069	0	975	1949
1070	0	1071	1890
1072	0	283	1973
1073	0	139	1933
1074	0	45	1972
1075	0	553	1921
1076	0	1077	1961
1078	0	111	1971
1079	0	1080	1960
1081	0	573	1929
1082	0	139	1871
1083	0	176	1945
1084	0	139	1949
1085	0	323	1970
1086	0	168	1958
1087	0	75	1899
1088	0	137	1968
1089	0	69	1929
1090	0	139	1951
1091	0	1092	1796
1093	0	1094	1938
1095	0	779	1946
1096	0	89	1937
1097	0	199	1983
1098	0	139	1970
1099	0	35	1946
1100	0	305	1966
1101	0	139	1924
1102	0	1103	1974
1104	0	323	1942
1105	0	55	1925
1106	0	101	1972
1107	0	199	1929
1108	0	139	1972
1109	0	1110	1960
1111	0	139	1917
1112	0	273	1928
1113	0	103	1894
1114	0	1115	1912
1116	0	424	1942
1117	0	1118	1141
1119	0	1120	1935
1121	0	217	1931
1122	0	390	1937
1123	0	139	1905
1124	0	602	1864
1125	0	258	1850
1126	0	798	1922
1127	0	818	1985
1128	0	421	1898
1129	0	1130	1946
1131	0	836	1960
1132	0	465	1973
1133	0	28	1946
1134	0	1135	1762
1136	0	28	1955
1137	0	60	1858
1138	0	101	1907
1139	0	125	1922
1140	0	243	1953
1141	0	1142	1931
1143	0	1144	1933
1145	0	240	1966
1146	0	103	1873
1147	0	555	1937
1148	0	101	1935
1149	0	17	1949
1150	0	359	1839
1151	0	103	1945
1152	0	1153	1980
1154	0	674	1919
1155	0	1156	1993
1157	0	1158	1932
1159	0	923	1964
1160	0	139	1869
1161	0	925	1909
1162	0	395	1957
1163	0	1164	1943
1165	0	139	1977
1166	0	111	1873
1167	0	63	1921
1168	0	381	1861
1169	0	17	1938
1170	0	53	1901
1171	0	664	1970
1172	0	1173	1924
1174	0	463	1952
1175	0	1176	1871
1177	0	1178	1954
1179	0	729	1938
1180	0	17	1901
1181	0	89	1960
1182	0	299	1890
1183	0	69	1936
1184	0	744	1991
1185	0	165	1983
1186	0	424	1940
1187	0	55	1926
1188	0	674	1975
1189	0	9	1905
1190	0	101	1957
1191	0	13	1977
1192	0	237	1929
1193	0	269	1923
1194	0	283	1973
1195	0	103	1920
1196	0	889	1894
1197	0	1198	1984
1199	0	240	1889
1200	0	265	1976
1201	0	67	1957
1202	0	301	1896
1203	0	1204	1974
1205	0	299	1928
1206	0	103	1898
1207	0	1004	1953
1208	0	1209	1864
1210	0	79	1953
1211	0	147	1911
1212	0	30	1972
1213	0	101	1908
1214	0	917	1974
1215	0	258	1981
1216	0	139	1939
1217	0	196	1943
1218	0	1	1961
1219	0	877	1922
1220	0	247	1857
1221	0	1222	1894
1223	0	1224	1963
1225	0	667	1923
1226	0	79	1980
1227	0	196	1944
1228	0	1229	1939
1230	0	283	1922
1231	0	332	1904
1232	0	137	1939
1233	0	478	1796
1234	0	245	1971
1235	0	149	1892
1236	0	283	1991
1237	0	631	1987
1238	0	1042	1903
1239	0	30	1955
1240	0	1241	1606
1242	0	1243	1987
1244	0	17	1937
1245	0	1032	1898
1246	0	41	1943
1247	0	79	1919
1248	0	13	1967
1249	0	224	1904
1250	0	111	1962
1251	0	328	1931
1252	0	30	1986
1253	0	9	1891
1254	0	975	1968
1255	0	301	1985
1256	0	1115	1942
1257	0	674	1809
1258	0	67	1763
1259	0	985	1907
1260	0	414	1904
1261	0	139	1920
1262	0	194	1915
1263	0	91	1959
1264	0	83	1950
1265	0	1266	1957
1267	0	648	1900
1268	0	139	1941
1269	0	852	1979
1270	0	1120	1931
1271	0	1272	1973
1273	0	608	1922
1274	0	17	1982
1275	0	120	1915
1276	0	1277	1978
1278	0	173	1948
1279	0	249	1857
1280	0	139	1921
1281	0	424	1983
1282	0	139	1906
1283	0	139	1924
1284	0	139	1921
1285	0	852	1963
1286	0	1287	1919
1288	0	1289	1941
1290	0	520	1947
1291	0	1292	1940
1293	0	17	1865
1294	0	196	1943
1295	0	149	1888
1296	0	17	1797
1297	0	199	1927
1298	0	57	1929
1299	0	985	1933
1300	0	224	1930
1301	0	424	1975
1302	0	1303	1982
1304	0	199	1979
1305	0	129	1949
1306	0	37	1985
1307	0	137	1907
1308	0	672	1921
1309	0	390	1971
1310	0	103	1960
1311	0	83	1909
1312	0	301	1973
1313	0	245	1978
1314	0	101	1892
1315	0	1316	1945
1317	0	67	1983
1318	0	390	1924
1319	0	212	1967
1320	0	79	1972
1321	0	542	1907
1322	0	79	1965
1323	0	1324	1990
1325	0	168	1959
1326	0	1327	1933
1328	0	1329	1837
1330	0	149	1957
1331	0	764	1898
1332	0	139	1912
1333	0	626	1975
1334	0	1335	1930
1336	0	1337	1994
1338	0	424	1986
1339	0	1340	1950
1341	0	1044	1886
1342	0	228	1950
1343	0	1344	1990
1345	0	55	1917
1346	0	323	1899
1347	0	366	1981
1348	0	1349	1878
1350	0	295	1927
1351	0	424	1970
1352	0	53	1954
1353	0	57	1985
1354	0	139	1913
1355	0	424	1952
1356	0	1357	1929
1358	0	111	1948
1359	0	212	1918
1360	0	1361	1944
1362	0	79	1941
1363	0	139	1927
1364	0	1327	1939
1365	0	589	1949
1366	0	111	1952
1367	0	478	1947
1368	0	3	1960
1369	0	129	1914
1370	0	258	1978
1371	0	79	1985
1372	0	57	1918
1373	0	199	1946
1374	0	424	1959
1375	0	101	1950
1376	0	1344	1900
1377	0	1118	1150
1378	0	295	1901
1379	0	648	1839
1380	0	155	1831
1381	0	1028	1936
1382	0	189	1955
1383	0	55	1919
1384	0	1385	1954
1386	0	648	1903
1387	0	67	1937
1388	0	826	1911
1389	0	390	1963
1390	0	101	1945
1391	0	463	1934
1392	0	1393	1915
1394	0	279	1965
1395	0	1158	1975
1396	0	810	1900
1397	0	390	1960
1398	0	173	1950
1399	0	644	1910
1400	0	1401	1969
1402	0	1403	1936
1404	0	1405	1918
1406	0	35	1964
1407	0	83	1927
1408	0	240	1931
1409	0	299	1965
1410	0	901	1864
1411	0	196	1924
1412	0	1413	1943
1414	0	139	1922
1415	0	67	1947
1416	0	1417	1942
1418	0	139	1962
1419	0	1044	1973
1420	0	1421	1907
1422	0	103	1951
1423	0	139	1912
1424	0	1425	1871
1426	0	3	1937
1427	0	1428	1956
1429	0	729	1849
1430	0	89	1849
1431	0	1432	1902
1433	0	247	1944
1434	0	39	1977
1435	0	139	1981
1436	0	1437	1959
1438	0	1439	1981
1440	0	67	1915
1441	0	681	1950
1442	0	168	1955
1443	0	63	1938
1444	0	3	1971
1445	0	139	1906
1446	0	35	1968
1447	0	109	1939
1448	0	1144	1792
1449	0	1450	1960
1451	0	149	1942
1452	0	520	1906
1453	0	1454	1968
1455	0	330	1965
1456	0	139	1944
1457	0	1458	1909
1459	0	103	1897
1460	0	1144	1890
1461	0	736	1928
1462	0	1289	1870
1463	0	101	1881
1464	0	1115	1950
1465	0	69	1955
1466	0	894	1974
1467	0	101	1944
1468	0	1469	1816
1470	0	1130	1930
1471	0	685	1919
1472	0	308	1987
1473	0	196	1983
1474	0	410	1933
1475	0	15	1927
1476	0	379	1984
1477	0	1478	1945
1479	0	555	1960
1480	0	1071	1948
1481	0	69	1964
1482	0	1483	1984
1484	0	407	1903
1485	0	139	1942
1486	0	1487	1974
1488	0	9	1925
1489	0	454	1913
1490	0	299	1907
1491	0	9	1927
1492	0	1493	1741
1494	0	83	1933
1495	0	589	1918
1496	0	45	1933
1497	0	421	1940
1498	0	1361	1940
1499	0	43	1980
1500	0	265	1910
1501	0	889	1905
1502	0	265	1947
1503	0	243	1926
1504	0	245	1968
1505	0	424	1962
1506	0	901	1930
1507	0	101	1907
1508	0	69	1947
1509	0	157	1989
1510	0	151	1871
1511	0	103	1895
1512	0	240	1871
1513	0	89	1955
1514	0	217	1945
1515	0	30	1937
1516	0	1158	1943
1517	0	1518	1976
1519	0	602	1980
1520	0	139	1959
1521	0	103	1971
1522	0	69	1903
1523	0	57	1949
1524	0	111	1925
1525	0	30	1944
1526	0	30	1936
1527	0	147	1893
1528	0	1303	1990
1529	0	139	1856
1530	0	1413	1963
1531	0	402	1964
1532	0	1403	1963
1533	0	1115	1949
1534	0	103	1930
1535	0	245	1863
1536	0	139	1933
1537	0	1538	1955
1539	0	1540	1986
1541	0	3	1946
1542	0	361	1957
1543	0	79	1875
1544	0	1028	1917
1545	0	529	1882
1546	0	1547	1921
1548	0	101	1944
1549	0	880	1949
1550	0	157	1981
1551	0	173	1918
1552	0	111	1926
1553	0	165	1954
1554	0	101	1853
1555	0	1556	1869
1557	0	196	1856
1558	0	79	1959
1559	0	139	1937
1560	0	1561	1908
1562	0	103	1928
1563	0	101	1940
1564	0	101	1936
1565	0	323	1950
1566	0	194	1893
1567	0	1538	1989
1568	0	1569	1885
1570	0	139	1969
1571	0	1572	1979
1573	0	424	1958
1574	0	28	1953
1575	0	1004	1926
1576	0	1577	1987
1578	0	139	1937
1579	0	1580	1956
1581	0	13	1970
1582	0	69	1947
1583	0	253	1937
1584	0	328	1928
1585	0	381	1926
1586	0	79	1953
1587	0	253	1832
1588	0	139	1983
1589	0	599	1964
1590	0	30	1975
1591	0	301	1896
1592	0	685	1950
1593	0	586	1947
1594	0	79	1929
1595	0	1596	1899
1597	0	69	1940
1598	0	199	1911
1599	0	985	1922
1600	0	13	1967
1601	0	975	1953
1602	0	1603	1971
1604	0	295	1907
1605	0	638	1917
1606	0	89	1936
1607	0	1204	1978
1608	0	69	1943
1609	0	533	1891
1610	0	323	1893
1611	0	189	1940
1612	0	644	1863
1613	0	1028	1982
1614	0	161	1896
1615	0	419	1909
1616	0	1617	1992
1618	0	376	1912
1619	0	101	1976
1620	0	1335	1932
1621	0	1622	1805
1623	0	323	1970
1624	0	589	1973
1625	0	485	1889
1626	0	602	1953
1627	0	17	1920
1628	0	674	1858
1629	0	388	1975
1630	0	3	1965
1631	0	111	1944
1632	0	55	1977
1633	0	245	1877
1634	0	137	1921
1635	0	1636	1941
1637	0	17	1945
1638	0	624	1978
1639	0	253	1933
1640	0	1641	1922
1642	0	139	1909
1643	0	173	1949
1644	0	240	1932
1645	0	424	1944
1646	0	1292	1930
1647	0	424	1952
1648	0	648	1881
1649	0	1572	1975
1650	0	1	1983
1651	0	424	1934
1652	0	9	1945
1653	0	1654	1915
1655	0	567	1932
1656	0	79	1925
1657	0	308	1937
1658	0	1659	1917
1660	0	57	1984
1661	0	975	1910
1662	0	139	1938
1663	0	1664	1969
1665	0	139	1948
1666	0	1667	1935
1668	0	89	1959
1669	0	283	1981
1670	0	196	1943
1671	0	1277	1948
1672	0	301	1955
1673	0	1674	1985
1675	0	283	1976
1676	0	1324	1926
1677	0	889	1973
1678	0	925	1889
1679	0	489	1981
1680	0	791	1957
1681	0	265	1970
1682	0	101	1947
1683	0	13	1981
1684	0	1569	1911
1685	0	424	1980
1686	0	390	1901
1687	0	45	1964
1688	0	67	1889
1689	0	658	1912
1690	0	975	1973
1691	0	1164	1909
1692	0	103	1788
1693	0	1454	1958
1694	0	109	1937
1695	0	1696	1956
1697	0	1272	1961
1698	0	55	1981
1699	0	424	1952
1700	0	5	1935
1701	0	9	1878
1702	0	424	1983
1703	0	1704	1971
1705	0	285	1990
1706	0	139	1939
1707	0	139	1944
1708	0	79	1961
1709	0	67	1929
1710	0	1417	1963
1711	0	1292	1951
1712	0	1120	1917
1713	0	30	1937
1714	0	243	1956
1715	0	101	1955
1716	0	69	1936
1717	0	101	1969
1718	0	55	1912
1719	0	971	1967
1720	0	139	1969
1721	0	247	1975
1722	0	1723	1971
1724	0	214	1905
1725	0	149	1972
1726	0	748	1909
1727	0	1303	1927
1728	0	524	1824
1729	0	9	1898
1730	0	985	1878
1731	0	1458	1917
1732	0	1561	1958
1733	0	1405	1921
1734	0	105	1961
1735	0	424	1982
1736	0	529	1945
1737	0	139	1977
1738	0	139	1895
1739	0	301	1963
1740	0	147	1953
1741	0	139	1964
1742	0	1743	1992
1744	0	777	1809
1745	0	139	1903
1746	0	644	1921
1747	0	694	1986
1748	0	11	1988
1749	0	555	1944
1750	0	1092	1917
1751	0	139	1937
1752	0	1753	1925
1754	0	143	1798
1755	0	308	1943
1756	0	103	1931
1757	0	168	1990
1758	0	1120	1991
1759	0	285	1987
1760	0	137	1944
1761	0	196	1971
1762	0	894	1921
1763	0	79	1913
1764	0	79	1942
1765	0	220	1987
1766	0	249	1866
1767	0	243	1977
1768	0	143	1927
1769	0	3	1949
1770	0	605	1898
1771	0	67	1820
1772	0	3	1944
1773	0	125	1916
1774	0	243	1916
1775	0	143	1923
1776	0	77	1943
1777	0	295	1942
1778	0	679	1978
1779	0	1385	1951
1780	0	424	1972
1781	0	283	1924
1782	0	83	1934
1783	0	196	1950
1784	0	32	1957
1785	0	812	1868
1786	0	557	1935
1787	0	125	1955
1788	0	139	1949
1789	0	245	1899
1790	0	836	1899
1791	0	139	1929
1792	0	79	1934
1793	0	71	1892
1794	0	301	1926
1795	0	9	1923
1796	0	265	1963
1797	0	1198	1961
1798	0	424	1986
1799	0	79	1976
1800	0	1198	1952
1801	0	103	1917
1802	0	139	1862
1803	0	79	1941
1804	0	1577	1915
1805	0	103	1969
1806	0	1807	1931
1808	0	17	1966
1809	0	17	1932
1810	0	1487	1920
1811	0	265	1977
1812	0	599	1919
1813	0	424	1930
1814	0	975	1929
1815	0	133	1885
1816	0	1817	1933
1818	0	342	1930
1819	0	1820	1967
1821	0	89	1955
1822	0	642	1963
1823	0	240	1961
1824	0	305	1987
1825	0	139	1958
1826	0	83	1917
1827	0	39	1984
1828	0	1829	1959
1830	0	103	1908
1831	0	791	1955
1832	0	672	1929
1833	0	305	1921
1834	0	1835	1988
1836	0	79	1915
1837	0	1337	1867
1838	0	277	1961
1839	0	149	1942
1840	0	648	1935
1841	0	125	1958
1842	0	228	1900
1843	0	1844	1915
1845	0	81	1930
1846	0	101	1938
1847	0	869	1943
1848	0	485	1877
1849	0	103	1925
1850	0	555	1929
1851	0	3	1978
1852	0	9	1870
